hora;fechamento;ganho;perda
2018-01-04T16:00:00.0000000Z;0.015957574970284293;0;1
2018-01-04T17:00:00.0000000Z;0.01665765742698925;1;0
2018-01-04T18:00:00.0000000Z;0.01618426366469005;0;1
2018-01-04T19:00:00.0000000Z;0.01597247981247997;0;1
2018-01-04T20:00:00.0000000Z;0.015768678592624607;0;1
2018-01-04T21:00:00.0000000Z;0.015683756562710795;0;1
2018-01-04T22:00:00.0000000Z;0.015568831615049945;0;1
2018-01-04T23:00:00.0000000Z;0.01564141226189432;1;0
2018-01-05T00:00:00.0000000Z;0.01572732322372666;1;0
2018-01-05T01:00:00.0000000Z;0.015807791613429496;1;0
2018-01-05T02:00:00.0000000Z;0.015754507692177695;0;1
2018-01-05T03:00:00.0000000Z;0.016195278848842965;1;0
2018-01-05T04:00:00.0000000Z;0.01614624262201074;0;1
2018-01-05T05:00:00.0000000Z;0.016057576620303427;0;1
2018-01-05T06:00:00.0000000Z;0.01619040319617183;1;0
2018-01-05T07:00:00.0000000Z;0.016213910010856796;1;0
2018-01-05T08:00:00.0000000Z;0.016292544766201882;1;0
2018-01-05T09:00:00.0000000Z;0.015938328032238564;0;1
2018-01-05T10:00:00.0000000Z;0.015525335055082377;0;1
2018-01-05T11:00:00.0000000Z;0.01554233142828059;1;0
2018-01-05T12:00:00.0000000Z;0.015455511413394163;0;1
2018-01-05T13:00:00.0000000Z;0.015614702592859768;1;0
2018-01-05T14:00:00.0000000Z;0.015473318988091988;0;1
2018-01-05T15:00:00.0000000Z;0.015414726999321806;0;1
2018-01-05T16:00:00.0000000Z;0.01539140453477085;0;1
2018-01-05T17:00:00.0000000Z;0.015041670713836447;0;1
2018-01-05T18:00:00.0000000Z;0.01460320261712516;0;1
2018-01-05T19:00:00.0000000Z;0.01476428424117561;1;0
2018-01-05T20:00:00.0000000Z;0.014912016358099118;1;0
2018-01-05T21:00:00.0000000Z;0.01481519066430625;0;1
2018-01-05T22:00:00.0000000Z;0.014582348793903278;0;1
2018-01-05T23:00:00.0000000Z;0.014294622071498748;0;1
2018-01-06T00:00:00.0000000Z;0.014377950979701907;1;0
2018-01-06T01:00:00.0000000Z;0.014444908239095874;1;0
2018-01-06T02:00:00.0000000Z;0.01467357029856249;1;0
2018-01-06T03:00:00.0000000Z;0.016884489238330764;1;0
2018-01-06T04:00:00.0000000Z;0.01758836669772266;1;0
2018-01-06T05:00:00.0000000Z;0.01692521060995747;0;1
2018-01-06T06:00:00.0000000Z;0.016972811995385636;1;0
2018-01-06T07:00:00.0000000Z;0.01707709801002517;1;0
2018-01-06T08:00:00.0000000Z;0.01689237323610937;0;1
2018-01-06T09:00:00.0000000Z;0.017152376077701086;1;0
2018-01-06T10:00:00.0000000Z;0.01728808348535015;1;0
2018-01-06T11:00:00.0000000Z;0.017369571849033788;1;0
2018-01-06T12:00:00.0000000Z;0.018354394932053715;1;0
2018-01-06T13:00:00.0000000Z;0.0179176611381862;0;1
2018-01-06T14:00:00.0000000Z;0.017528886283274966;0;1
2018-01-06T15:00:00.0000000Z;0.017544799309224004;1;0
2018-01-06T16:00:00.0000000Z;0.017163194205984226;0;1
2018-01-06T17:00:00.0000000Z;0.01691515314830584;0;1
2018-01-06T18:00:00.0000000Z;0.01703089089613686;1;0
2018-01-06T19:00:00.0000000Z;0.016784925987803102;0;1
2018-01-06T20:00:00.0000000Z;0.016583027329366815;0;1
2018-01-06T21:00:00.0000000Z;0.016810170846146874;1;0
2018-01-06T22:00:00.0000000Z;0.0167338957805305;0;1
2018-01-06T23:00:00.0000000Z;0.016397321217773375;0;1
2018-01-07T00:00:00.0000000Z;0.01623913182015614;0;1
2018-01-07T01:00:00.0000000Z;0.016689017595918294;1;0
2018-01-07T02:00:00.0000000Z;0.016673525456962556;0;1
2018-01-07T03:00:00.0000000Z;0.016789226614107013;1;0
2018-01-07T04:00:00.0000000Z;0.016813700757354576;1;0
2018-01-07T05:00:00.0000000Z;0.017238972090173266;1;0
2018-01-07T06:00:00.0000000Z;0.017217430354082443;0;1
2018-01-07T07:00:00.0000000Z;0.017263547317017486;1;0
2018-01-07T08:00:00.0000000Z;0.01702492828102475;0;1
2018-01-07T09:00:00.0000000Z;0.017001612671789446;0;1
2018-01-07T10:00:00.0000000Z;0.017221807586467252;1;0
2018-01-07T11:00:00.0000000Z;0.017002373337013228;0;1
2018-01-07T12:00:00.0000000Z;0.01709553378481184;1;0
2018-01-07T13:00:00.0000000Z;0.01706443676954564;0;1
2018-01-07T14:00:00.0000000Z;0.01702280029988157;0;1
2018-01-07T15:00:00.0000000Z;0.016980511544123007;0;1
2018-01-07T16:00:00.0000000Z;0.01703171071738374;1;0
2018-01-07T17:00:00.0000000Z;0.01702358675414257;0;1
2018-01-07T18:00:00.0000000Z;0.016892026658093414;0;1
2018-01-07T19:00:00.0000000Z;0.016900203218640178;1;0
2018-01-07T20:00:00.0000000Z;0.01693752975539963;1;0
2018-01-07T21:00:00.0000000Z;0.016999316869788374;1;0
2018-01-07T22:00:00.0000000Z;0.01691874764363293;0;1
2018-01-07T23:00:00.0000000Z;0.016785289399855907;0;1
2018-01-08T00:00:00.0000000Z;0.01683157774081062;1;0
2018-01-08T01:00:00.0000000Z;0.016794264281079024;0;1
2018-01-08T02:00:00.0000000Z;0.016861523619925226;1;0
2018-01-08T03:00:00.0000000Z;0.01677288037811839;0;1
2018-01-08T04:00:00.0000000Z;0.016806120186321202;1;0
2018-01-08T05:00:00.0000000Z;0.016791917486508958;0;1
2018-01-08T06:00:00.0000000Z;0.016825748916494607;1;0
2018-01-08T07:00:00.0000000Z;0.016884531060867552;1;0
2018-01-08T08:00:00.0000000Z;0.01673553058596763;0;1
2018-01-08T09:00:00.0000000Z;0.01685531119125809;1;0
2018-01-08T10:00:00.0000000Z;0.016884465506328425;1;0
2018-01-08T11:00:00.0000000Z;0.016871001324037443;0;1
2018-01-08T12:00:00.0000000Z;0.016854049324346837;0;1
2018-01-08T13:00:00.0000000Z;0.016834915194834044;0;1
2018-01-08T14:00:00.0000000Z;0.016884666334502745;1;0
2018-01-08T15:00:00.0000000Z;0.01660800997471756;0;1
2018-01-08T16:00:00.0000000Z;0.01697208601027338;1;0
2018-01-08T17:00:00.0000000Z;0.01695771886669413;0;1
2018-01-08T18:00:00.0000000Z;0.016945997830387558;0;1
2018-01-08T19:00:00.0000000Z;0.017055661393002044;1;0
2018-01-08T20:00:00.0000000Z;0.017052432445851917;0;1
2018-01-08T21:00:00.0000000Z;0.017100724997241017;1;0
2018-01-08T22:00:00.0000000Z;0.01712100943710799;1;0
2018-01-08T23:00:00.0000000Z;0.017093338999902064;0;1
2018-01-09T00:00:00.0000000Z;0.017013272899277815;0;1
2018-01-09T01:00:00.0000000Z;0.016873185465102254;0;1
2018-01-09T02:00:00.0000000Z;0.01679076816894583;0;1
2018-01-09T03:00:00.0000000Z;0.016755529103290263;0;1
2018-01-09T04:00:00.0000000Z;0.016713849816422814;0;1
2018-01-09T05:00:00.0000000Z;0.01670987586931073;0;1
2018-01-09T06:00:00.0000000Z;0.01671103679609076;1;0
2018-01-09T07:00:00.0000000Z;0.016692048721098737;0;1
2018-01-09T08:00:00.0000000Z;0.016655724562322956;0;1
2018-01-09T09:00:00.0000000Z;0.016740199711094954;1;0
2018-01-09T10:00:00.0000000Z;0.016861928074723136;1;0
2018-01-09T11:00:00.0000000Z;0.016814686832651596;0;1
2018-01-09T12:00:00.0000000Z;0.01677389460691864;0;1
2018-01-09T13:00:00.0000000Z;0.01681023517363266;1;0
2018-01-09T14:00:00.0000000Z;0.016837217918077095;1;0
2018-01-09T15:00:00.0000000Z;0.01695355443788822;1;0
2018-01-09T16:00:00.0000000Z;0.017169347219831578;1;0
2018-01-09T17:00:00.0000000Z;0.017238547083623636;1;0
2018-01-09T18:00:00.0000000Z;0.01706209649610138;0;1
2018-01-09T19:00:00.0000000Z;0.017051291560982444;0;1
2018-01-09T20:00:00.0000000Z;0.017019497813948452;0;1
2018-01-09T21:00:00.0000000Z;0.017129148418119664;1;0
2018-01-09T22:00:00.0000000Z;0.017046910300630057;0;1
2018-01-09T23:00:00.0000000Z;0.016987385239087764;0;1
2018-01-10T00:00:00.0000000Z;0.017048757376507684;1;0
2018-01-10T01:00:00.0000000Z;0.017231908444414832;1;0
2018-01-10T02:00:00.0000000Z;0.017238935413125548;1;0
2018-01-10T03:00:00.0000000Z;0.01712925419802823;0;1
2018-01-10T04:00:00.0000000Z;0.017129416859668217;1;0
2018-01-10T05:00:00.0000000Z;0.017130046131588274;1;0
2018-01-10T06:00:00.0000000Z;0.0172042020502647;1;0
2018-01-10T07:00:00.0000000Z;0.017195270777807543;0;1
2018-01-10T08:00:00.0000000Z;0.01718525185846398;0;1
2018-01-10T09:00:00.0000000Z;0.017177166396644034;0;1
2018-01-10T10:00:00.0000000Z;0.017151783446687403;0;1
2018-01-10T11:00:00.0000000Z;0.01704465420816023;0;1
2018-01-10T12:00:00.0000000Z;0.017135615285411028;1;0
2018-01-10T13:00:00.0000000Z;0.017169771196901697;1;0
2018-01-10T14:00:00.0000000Z;0.017106222019946188;0;1
2018-01-10T15:00:00.0000000Z;0.017210595739557282;1;0
2018-01-10T16:00:00.0000000Z;0.017127612513227274;0;1
2018-01-10T17:00:00.0000000Z;0.017011072083935534;0;1
2018-01-10T18:00:00.0000000Z;0.016970896928375414;0;1
2018-01-10T19:00:00.0000000Z;0.016966401266452432;0;1
2018-01-10T20:00:00.0000000Z;0.016942865058541135;0;1
2018-01-10T21:00:00.0000000Z;0.01692307638045238;0;1
2018-01-10T22:00:00.0000000Z;0.016917661388552017;0;1
2018-01-10T23:00:00.0000000Z;0.016721926435024643;0;1
2018-01-11T00:00:00.0000000Z;0.016730493428070585;1;0
2018-01-11T01:00:00.0000000Z;0.016999891938853953;1;0
2018-01-11T02:00:00.0000000Z;0.016909157357861263;0;1
2018-01-11T03:00:00.0000000Z;0.01693942533167972;1;0
2018-01-11T04:00:00.0000000Z;0.017065296785530433;1;0
2018-01-11T05:00:00.0000000Z;0.017196046996599823;1;0
2018-01-11T06:00:00.0000000Z;0.017034913263970938;0;1
2018-01-11T07:00:00.0000000Z;0.016992001428554435;0;1
2018-01-11T08:00:00.0000000Z;0.017062557974157535;1;0
2018-01-11T09:00:00.0000000Z;0.017041288577746668;0;1
2018-01-11T10:00:00.0000000Z;0.017002653673962156;0;1
2018-01-11T11:00:00.0000000Z;0.01699272658216749;0;1
2018-01-11T12:00:00.0000000Z;0.01706309914138654;1;0
2018-01-11T13:00:00.0000000Z;0.01709062340486161;1;0
2018-01-11T14:00:00.0000000Z;0.017060495900175006;0;1
2018-01-11T15:00:00.0000000Z;0.016879109305458995;0;1
2018-01-11T16:00:00.0000000Z;0.016873776135941116;0;1
2018-01-11T17:00:00.0000000Z;0.01699233165520349;1;0
2018-01-11T18:00:00.0000000Z;0.017083212579758367;1;0
2018-01-11T19:00:00.0000000Z;0.017028575598492503;0;1
2018-01-11T20:00:00.0000000Z;0.017087396216237165;1;0
2018-01-11T21:00:00.0000000Z;0.0171254367891209;1;0
2018-01-11T22:00:00.0000000Z;0.01708013626215338;0;1
2018-01-11T23:00:00.0000000Z;0.017169962183215596;1;0
2018-01-12T00:00:00.0000000Z;0.01701292515942024;0;1
2018-01-12T01:00:00.0000000Z;0.017064951399835784;1;0
2018-01-12T02:00:00.0000000Z;0.01708991241903365;1;0
2018-01-12T03:00:00.0000000Z;0.017156905762509955;1;0
2018-01-12T04:00:00.0000000Z;0.01706697653470728;0;1
2018-01-12T05:00:00.0000000Z;0.016945905997592;0;1
2018-01-12T06:00:00.0000000Z;0.017046062823904893;1;0
2018-01-12T07:00:00.0000000Z;0.017056068449780543;1;0
2018-01-12T08:00:00.0000000Z;0.01706287944002283;1;0
2018-01-12T09:00:00.0000000Z;0.016993014208440446;0;1
