hora;fechamento;ganho;perda
2018-01-04T16:00:00.0000000Z;0.06815595092712069;0;1
2018-01-04T17:00:00.0000000Z;0.06822331795858312;1;0
2018-01-04T18:00:00.0000000Z;0.06688751531749663;0;1
2018-01-04T19:00:00.0000000Z;0.06515020318769779;0;1
2018-01-04T20:00:00.0000000Z;0.06339591254074477;0;1
2018-01-04T21:00:00.0000000Z;0.06407184887630707;1;0
2018-01-04T22:00:00.0000000Z;0.06421577544974261;1;0
2018-01-04T23:00:00.0000000Z;0.06373939665339229;0;1
2018-01-05T00:00:00.0000000Z;0.06253231436217256;0;1
2018-01-05T01:00:00.0000000Z;0.06369105370869758;1;0
2018-01-05T02:00:00.0000000Z;0.06428363424170294;1;0
2018-01-05T03:00:00.0000000Z;0.0650120912751753;1;0
2018-01-05T04:00:00.0000000Z;0.06636073636778843;1;0
2018-01-05T05:00:00.0000000Z;0.0670305480965323;1;0
2018-01-05T06:00:00.0000000Z;0.06653254159924982;0;1
2018-01-05T07:00:00.0000000Z;0.06790744259950521;1;0
2018-01-05T08:00:00.0000000Z;0.06766801804989611;0;1
2018-01-05T09:00:00.0000000Z;0.06553713284720593;0;1
2018-01-05T10:00:00.0000000Z;0.06234400524434225;0;1
2018-01-05T11:00:00.0000000Z;0.06088998657234301;0;1
2018-01-05T12:00:00.0000000Z;0.06182714834426642;1;0
2018-01-05T13:00:00.0000000Z;0.062369759882862974;1;0
2018-01-05T14:00:00.0000000Z;0.06086437010567146;0;1
2018-01-05T15:00:00.0000000Z;0.060932232460952515;1;0
2018-01-05T16:00:00.0000000Z;0.06098783053381802;1;0
2018-01-05T17:00:00.0000000Z;0.05827702479191169;0;1
2018-01-05T18:00:00.0000000Z;0.05702654828999243;0;1
2018-01-05T19:00:00.0000000Z;0.05895067562152075;1;0
2018-01-05T20:00:00.0000000Z;0.05852180104125809;0;1
2018-01-05T21:00:00.0000000Z;0.058454309316823154;0;1
2018-01-05T22:00:00.0000000Z;0.056683662562578264;0;1
2018-01-05T23:00:00.0000000Z;0.05534194423581739;0;1
2018-01-06T00:00:00.0000000Z;0.05680076962037497;1;0
2018-01-06T01:00:00.0000000Z;0.057316318140238326;1;0
2018-01-06T02:00:00.0000000Z;0.05686318632772824;0;1
2018-01-06T03:00:00.0000000Z;0.059153843600426546;1;0
2018-01-06T04:00:00.0000000Z;0.058482570467422876;0;1
2018-01-06T05:00:00.0000000Z;0.059353341234501394;1;0
2018-01-06T06:00:00.0000000Z;0.05892267607832933;0;1
2018-01-06T07:00:00.0000000Z;0.05966031782035724;1;0
2018-01-06T08:00:00.0000000Z;0.06001120439468798;1;0
2018-01-06T09:00:00.0000000Z;0.06053890449442376;1;0
2018-01-06T10:00:00.0000000Z;0.06084573526723413;1;0
2018-01-06T11:00:00.0000000Z;0.059673898228518;0;1
2018-01-06T12:00:00.0000000Z;0.06042447238137027;1;0
2018-01-06T13:00:00.0000000Z;0.061113011084957064;1;0
2018-01-06T14:00:00.0000000Z;0.06078118830902324;0;1
2018-01-06T15:00:00.0000000Z;0.06039284923080927;0;1
2018-01-06T16:00:00.0000000Z;0.060581483123545006;1;0
2018-01-06T17:00:00.0000000Z;0.059182530428247455;0;1
2018-01-06T18:00:00.0000000Z;0.05941419202245369;1;0
2018-01-06T19:00:00.0000000Z;0.05918427613091949;0;1
2018-01-06T20:00:00.0000000Z;0.060132437380012504;1;0
2018-01-06T21:00:00.0000000Z;0.05974465557654353;0;1
2018-01-06T22:00:00.0000000Z;0.05963465060357682;0;1
2018-01-06T23:00:00.0000000Z;0.05881370977962428;0;1
2018-01-07T00:00:00.0000000Z;0.05867246751025671;0;1
2018-01-07T01:00:00.0000000Z;0.05933033300780447;1;0
2018-01-07T02:00:00.0000000Z;0.05965118692706509;1;0
2018-01-07T03:00:00.0000000Z;0.0606744986346387;1;0
2018-01-07T04:00:00.0000000Z;0.06274791623737065;1;0
2018-01-07T05:00:00.0000000Z;0.0630461265668331;1;0
2018-01-07T06:00:00.0000000Z;0.06529392450493186;1;0
2018-01-07T07:00:00.0000000Z;0.06516486875450903;0;1
2018-01-07T08:00:00.0000000Z;0.06445653125035557;0;1
2018-01-07T09:00:00.0000000Z;0.0642592553383494;0;1
2018-01-07T10:00:00.0000000Z;0.06500912992086408;1;0
2018-01-07T11:00:00.0000000Z;0.06479082131424152;0;1
2018-01-07T12:00:00.0000000Z;0.06469735225570407;0;1
